hour,load_mw,wind_pu,solar_pu
4772,58831.189999999995,0.328943607198176,0.09112005834003277
4773,55558.22,0.3041890750995499,9.115630120677758e-05
4774,51850.32,0.2583268517841434,0.0
4775,48501.37,0.2721735459724651,0.0
4776,45994.990000000005,0.30088403899122723,0.0
4777,44272.590000000004,0.3378072642101042,0.0
4778,43315.4,0.2864889060252924,0.0
4779,43180.32,0.2550894010605367,0.0
4780,44116.2,0.23871711860237851,0.0
4781,45284.8,0.16569166439535457,0.0
4782,46326.310000000005,0.11956242341246368,0.0
4783,48665.71000000001,0.09439905513416254,0.010969507668111982
4784,51582.770000000004,0.08018618111553558,0.16878852177427495
4785,54434.70999999999,0.08803494939959804,0.32353787489401686
4786,57140.13000000001,0.10485318460116873,0.46657309417434334
4787,59692.58000000001,0.09459904139549416,0.6172149223963344
4788,62014.48000000001,0.15456777484538464,0.7259402278248565
4789,64075.75,0.2721436311300498,0.8236663723306572
4790,64971.67,0.3125835122684092,0.8456877578185744
4791,64321.799999999996,0.3717938490652167,0.8212413950648191
4792,62847.24,0.4470717801103969,0.7283333552987066
4793,60808.060000000005,0.4706696049689662,0.5982500186705675
4794,58599.639999999985,0.4828349742178377,0.43047519889645947
4795,56386.189999999995,0.49591939390313355,0.27101427309988535
4796,54545.9,0.4903851480563107,0.11905562071949771
4797,51457.07000000001,0.395340153917404,1.537576164933598e-05
4798,47860.11000000001,0.2855992164527203,0.0
4799,44877.630000000005,0.23550736680693404,0.0
4800,42749.490000000005,0.2024913523946278,0.0
4801,41308.14,0.18643649965320938,0.0
4802,40376.61,0.18036821847141815,0.0
4803,40255.189999999995,0.18274090865779863,0.0
4804,41158.67,0.1956735382167652,0.0
4805,42652.86,0.1570313175161375,0.0
4806,43654.979999999996,0.12812582404311287,0.0
4807,45567.840000000004,0.10916092190896584,0.009739446736165098
4808,48085.40000000001,0.070741954569326,0.17226783698178172
4809,51258.30999999999,0.05071341359374759,0.3322416542562302
4810,54747.21,0.04380862478145548,0.5130320562665012
4811,57536.21000000001,0.030898154365018696,0.6782808580553611
4812,60167.700000000004,0.022912553375834567,0.7971113336935651
4813,62072.820000000014,0.026583769314462605,0.8831760612570337
4814,63699.9,0.06352859969730612,0.906201264326915
4815,64571.53999999999,0.14246888302410246,0.8789312527731277
4816,64369.170000000006,0.2873614222624042,0.7838881786751362
4817,62972.15,0.3760827511018634,0.6445189802794871
4818,60333.240000000005,0.4984322406660153,0.4644973663516829
4819,57820.38,0.5822397796494867,0.25846545505664853
4820,55676.01,0.4886944054812856,0.1131370507531926
4821,52139.840000000004,0.3581044847888567,0.0
4822,48443.65,0.26463334374813025,0.0
4823,45184.49999999999,0.22244787615698425,0.0
4824,42710.63999999999,0.20136622193267611,0.0
4825,41111.659999999996,0.19322329103153027,0.0
4826,40161.67999999999,0.15181837923599711,0.0
4827,40007.1,0.12676026688471265,0.0
4828,40793.479999999996,0.10947391979719955,0.0
4829,42153.200000000004,0.0869624469011547,0.0
4830,43214.64,0.07302490022846077,0.0
4831,45636.35,0.0667245020286695,0.009642799091512135
4832,49088.52999999999,0.04349008710758928,0.1751991161133588
4833,53129.820000000014,0.0452257019462375,0.3387027689550192
4834,56551.85999999999,0.06919192254936501,0.5357596285215984
4835,59028.98000000001,0.07987927699149752,0.7091257341926183
4836,60913.520000000004,0.1085509915108325,0.8341526417755049
4837,61744.439999999995,0.1534708972901585,0.9051798744459231
4838,61798.64,0.18407987484516303,0.9303532910719536
4839,62359.28,0.23989376907071217,0.9036346104001646
4840,62453.86999999999,0.30890010880138974,0.8095832729285547
4841,61239.35,0.28175682113804923,0.6649951017216454
4842,58810.39,0.2594785732171307,0.4786694255176138
4843,56657.91999999999,0.25446949904826477,0.2776082783100716
4844,54671.579999999994,0.22594403486962672,0.12060088476525604
4845,51288.020000000004,0.20494547742980537,0.0
4846,47596.490000000005,0.18586922560444608,0.0
4847,44359.450000000004,0.18197032447632408,0.0
4848,42049.27,0.17899933744163837,0.0
4849,40351.23,0.1819742023262669,0.0
4850,39407.59,0.14989607362153515,0.0
4851,39213.07,0.13668756273807223,0.0
4852,40141.34999999999,0.13803483860388543,0.0
4853,41605.310000000005,0.1298669786673935,0.0
4854,42819.579999999994,0.1243609857272963,0.0
4855,45309.310000000005,0.12127089330151285,0.00940996612939362
4856,48708.87999999999,0.13198650065037087,0.1764225874331703
4857,52851.49,0.1615141120499201,0.341638441161353
4858,56814.84,0.2126540891373668,0.535782692164072
4859,60220.52,0.2715359166461695,0.7099582218590611
4860,63049.26,0.3438085139857428,0.8358231084518357
4861,65049.740000000005,0.435977251424279,0.8666075798111852
4862,65893.62,0.4622325114507372,0.8904817445778475
4863,66225.87000000001,0.49822172881198196,0.8649261304479611
4864,65211.65000000001,0.5373276295700462,0.707353128528188
4865,63267.009999999995,0.5440540372849733,0.5804240195755411
4866,60880.67,0.5576176484274767,0.4174574201229181
4867,58841.32,0.5797152993367768,0.24328628350268625
4868,57175.200000000004,0.58186141229079,0.10449477443757656
4869,54118.75999999999,0.5609426277640761,0.0
4870,50549.64000000001,0.5170021560845683,0.0
4871,47571.47,0.5557103002342224,0.0
4872,45199.159999999996,0.582804837783997,0.0
4873,43623.990000000005,0.5946084590310693,0.0
4874,42749.270000000004,0.5527775377204005,0.0
4875,42408.95,0.5308205973661645,0.0
4876,43192.170000000006,0.5254337098171652,0.0
4877,44379.369999999995,0.534036996904368,0.0
4878,45635.06999999999,0.5367293327217411,0.0
4879,48397.67,0.5283055346890297,0.008194182690406837
4880,52315.079999999994,0.5690451182301052,0.1653597269264729
4881,56271.2,0.6101209667590703,0.32127983446894287
4882,59705.97,0.614245337162433,0.47306056732167395
4883,62722.41999999999,0.5951413864089117,0.6249533235807067
4884,65429.19999999999,0.5737085097755058,0.7334271254793936
4885,67440.68000000001,0.5771741996671697,0.7924371021521667
4886,68670.32,0.5994674050092959,0.8116622955572833
4887,69275.06000000001,0.6289263230670025,0.785841998673291
4888,69104.91,0.6284338361242772,0.7662236250774273
4889,67772.34,0.6535933265526356,0.6269796293123515
4890,65260.97999999999,0.674844498217297,0.4486218924487437
4891,62434.72,0.6813332491285918,0.27160843646076316
4892,60323.34,0.7101224071033347,0.11518202705255431
4893,57169.840000000004,0.7034375477806512,0.0
